time,value,datasource_id
[2018-11-28T11:34:44.807Z,287.14],0
[2018-11-28T11:34:45.807Z,287.14],0
[2018-11-28T11:34:46.807Z,287.14],0
[2018-11-28T11:34:47.807Z,287.14],0
[2018-11-28T11:34:48.807Z,287.14],0
[2018-11-28T11:34:49.807Z,287.14],0
[2018-11-28T11:34:50.807Z,287.14],0
[2018-11-28T11:34:51.807Z,287.14],0
[2018-11-28T11:34:52.807Z,286.16],0
[2018-11-28T11:34:53.807Z,286.16],0
[2018-11-28T11:34:54.807Z,286.16],0
[2018-11-28T11:34:55.807Z,287.14],0
[2018-11-28T11:34:56.807Z,287.14],0
[2018-11-28T11:34:57.807Z,287.14],0
[2018-11-28T11:34:58.807Z,287.14],0
[2018-11-28T11:34:59.807Z,287.14],0
[2018-11-28T11:35:00.807Z,287.14],0
[2018-11-28T11:35:01.807Z,287.14],0
[2018-11-28T11:35:02.807Z,287.14],0
[2018-11-28T11:35:03.807Z,287.14],0
[2018-11-28T11:35:04.807Z,288.12],0
[2018-11-28T11:35:05.807Z,288.12],0
[2018-11-28T11:35:06.807Z,288.12],0
[2018-11-28T11:35:07.807Z,287.14],0
[2018-11-28T11:35:08.807Z,287.14],0
[2018-11-28T11:35:09.807Z,287.14],0
[2018-11-28T11:35:10.807Z,287.14],0
[2018-11-28T11:35:11.807Z,287.14],0
[2018-11-28T11:35:12.807Z,287.14],0
[2018-11-28T11:35:13.807Z,287.14],0
[2018-11-28T11:35:14.807Z,287.14],0
[2018-11-28T11:35:15.807Z,287.14],0
[2018-11-28T11:35:16.807Z,287.14],0
[2018-11-28T11:35:17.807Z,287.14],0
[2018-11-28T11:35:18.807Z,287.14],0
[2018-11-28T11:35:19.807Z,287.14],0
[2018-11-28T11:35:20.807Z,287.14],0
[2018-11-28T11:35:21.807Z,287.14],0
[2018-11-28T11:35:22.807Z,287.14],0
[2018-11-28T11:35:23.807Z,287.14],0
[2018-11-28T11:35:24.807Z,287.14],0
[2018-11-28T11:35:25.807Z,287.14],0
[2018-11-28T11:35:26.807Z,287.14],0
[2018-11-28T11:35:27.807Z,287.14],0
[2018-11-28T11:35:28.807Z,287.14],0
[2018-11-28T11:35:29.807Z,287.14],0
