time,value,datasource_id
1555098662348,"299.8312176",0
1555098663348,"299.7829943",0
1555098664348,"299.757614",0
1555098665348,"299.7322337",0
1555098666348,"299.6649751",0
1555098667348,"299.5774115",0
1555098668348,"299.5012691",0
1555098669348,"299.467005",0
1555098670348,"299.5088833",0
1555098671348,"299.5850258",0
1555098672348,"299.6890868",0
1555098673348,"299.774112",0
1555098674348,"299.8248731",0
1555098675348,"299.9175126",0
1555098676348,"300.0164975",0
1555098677348,"300.09264",0
1555098678348,"300.2106605",0
1555098679348,"300.3210665",0
1555098680348,"300.3972084",0
1555098681348,"300.4314723",0
1555098682348,"300.3895942",0
1555098683348,"300.3134523",0
1555098684348,"300.2373104",0
1555098685348,"300.2030465",0
1555098686348,"300.2030465",0
1555098687348,"300.2030465",0
1555098688348,"300.1751276",0
