time,value,datasource_id
1551299892923,"288.7568327",0
1551299893923,"288.7214463",0
1551299894923,"288.6970422",0
1551299895923,"288.6525042",0
1551299896923,"288.5780705",0
1551299897923,"288.4993657",0
1551299898923,"288.4462856",0
1551299899923,"288.4499463",0
1551299900923,"288.5066871",0
1551299901923,"288.5933233",0
1551299902923,"288.6842302",0
1551299903923,"288.7495121",0
1551299904923,"288.8184547",0
1551299905923,"288.9105818",0
1551299906923,"288.9947776",0
1551299907923,"289.0881252",0
1551299908923,"289.1979456",0
1551299909923,"289.2876322",0
1551299910923,"289.3407119",0
1551299911923,"289.3370512",0
1551299912923,"289.2803108",0
1551299913923,"289.2070974",0
1551299914923,"289.1540177",0
1551299915923,"289.1375447",0
1551299916923,"289.1375447",0
1551299917923,"289.1241222",0
1551299918923,"289.086295",0
1551299919923,"289.0374857",0
1551299920923,"288.9685428",0
1551299921923,"288.8764157",0
1551299922923,"288.7922202",0
1551299923923,"288.7055843",0
1551299924923,"288.6146774",0
1551299925923,"288.5493951",0
1551299926923,"288.5005859",0
1551299927923,"288.4651992",0
1551299928923,"288.4542171",0
1551299929923,"288.4542171",0
1551299930923,"288.4542171",0
1551299931923,"288.4542171",0
1551299932923,"288.4542171",0
1551299933923,"288.4609284",0
1551299934923,"288.479842",0
1551299935923,"288.5042466",0
1551299936923,"288.5353625",0
1551299937923,"288.5719694",0
1551299938923,"288.6018651",0
1551299939923,"288.6262697",0
1551299940923,"288.6439631",0
1551299941923,"288.6494541",0
1551299942923,"288.6628765",0
1551299943923,"288.7007033",0
1551299944923,"288.7495121",0
1551299945923,"288.7848984",0
1551299946923,"288.782458",0
1551299947923,"288.7446312",0
1551299948923,"288.6891112",0
1551299949923,"288.6348112",0
1551299950923,"288.5994246",0
1551299951923,"288.57502",0
1551299952923,"288.5640379",0
1551299953923,"288.5774605",0
1551299954923,"288.6018651",0
1551299955923,"288.6262697",0
1551299956923,"288.6439631",0
1551299957923,"288.6494541",0
1551299958923,"288.6561653",0
1551299959923,"288.6750785",0
1551299960923,"288.6994826",0
1551299961923,"288.7171756",0
1551299962923,"288.7159554",0
1551299963923,"288.6970422",0
1551299964923,"288.6525042",0
1551299965923,"288.5780705",0
1551299966923,"288.4993657",0
1551299967923,"288.4194405",0
1551299968923,"288.3474469",0
1551299969923,"288.3065691",0
1551299970923,"288.2821645",0
1551299971923,"288.2510487",0
1551299972923,"288.2077309",0
1551299973923,"288.1589221",0
1551299974923,"288.1101133",0
1551299975923,"288.074727",0
1551299976923,"288.063745",0
1551299977923,"288.0704563",0
1551299978923,"288.0893699",0
1551299979923,"288.1137745",0
1551299980923,"288.1381791",0
1551299981923,"288.1558725",0
1551299982923,"288.1613635",0
1551299983923,"288.1814972",0
1551299984923,"288.2382376",0
1551299985923,"288.311451",0
1551299986923,"288.3980869",0
