time;;datasource_id
861;81.82;201803
862;81.82;201803
863;81.82;201803
864;81.82;201803
865;81.61;201803
866;81.61;201803
867;81.93;201803
868;81.93;201803
869;81.51;201803
870;81.51;201803
871;80.88;201803
872;80.88;201803
873;81.8;201803
874;81.8;201803
875;81.09;201803
876;81.09;201803
877;80.59;201803
878;80.59;201803
879;82.22;201803
880;82.22;201803
881;80.82;201803
882;80.82;201803
883;80.47;201803
884;80.47;201803
885;80.47;201803
886;79.84;201803
887;79.84;201803
888;79.64;201803
889;79.64;201803
890;79.77;201803
891;79.77;201803
892;80.05;201803
893;80.05;201803
894;79.54;201803
895;79.54;201803
896;79.23;201803
897;79.23;201803
898;80.05;201803
899;80.05;201803
900;79.96;201803
901;79.96;201803
902;79.34;201803
903;79.34;201803
904;79.34;201803
905;79.34;201803
906;77.69;201803
907;77.69;201803
908;78.91;201803
909;78.91;201803
910;78.91;201803
911;78.91;201803
912;78.3;201803
913;78.3;201803
914;78.11;201803
915;78.11;201803
916;79.34;201803
917;79.34;201803
918;78.4;201803
919;78.4;201803
920;78.29;201803
921;78.29;201803
922;78.29;201803
923;78.83;201803
924;77.99;201803
925;77.99;201803
926;77.99;201803
927;78.83;201803
928;78.83;201803
929;77.57;201803
930;77.57;201803
931;78.4;201803
932;78.4;201803
933;78.11;201803
934;78.11;201803
935;76.15;201803
936;76.15;201803
937;77.78;201803
938;77.78;201803
939;77.58;201803
940;77.58;201803
941;78.3;201803
942;78.3;201803
943;77.78;201803
944;77.78;201803
945;76.58;201803
946;76.58;201803
947;77.18;201803
948;77.18;201803
949;76.78;201803
950;76.78;201803
951;76.88;201803
952;76.88;201803
953;76.37;201803
954;76.37;201803
955;77.09;201803
956;77.09;201803
957;77.57;201803
958;77.57;201803
959;77.09;201803
960;77.09;201803
961;76.88;201803
962;76.88;201803
963;75.32;201803
964;75.32;201803
965;76.05;201803
966;76.05;201803
967;75.65;201803
968;75.65;201803
969;75.23;201803
970;75.23;201803
971;75.65;201803
972;75.65;201803
973;75.44;201803
974;75.44;201803
975;75.02;201803
976;75.02;201803
977;75.11;201803
978;75.11;201803
979;77.09;201803
980;77.09;201803
981;75.74;201803
982;75.74;201803
983;74.61;201803
984;74.61;201803
985;74.69;201803
986;74.69;201803
987;74.69;201803
988;74.1;201803
989;74.1;201803
990;74.61;201803
991;74.61;201803
992;74.91;201803
