time,value,datasource_id
1548362331305,291.9349997,0
1548362332305,291.7999992,0
1548362333305,291.7999992,0
1548362334305,291.7999992,0
1548362335305,291.7450001,0
1548362336305,291.7000008,0
1548362337305,291.7000008,0
1548362338305,291.5350001,0
1548362339305,291.3999996,0
1548362340305,291.3999996,0
1548362341305,291.5650003,0
1548362342305,291.7000008,0
1548362343305,291.7000008,0
1548362344305,291.8100001,0
1548362345305,291.8999996,0
1548362346305,291.8999996,0
1548362347305,292.0650003,0
1548362348305,292.2000008,0
1548362349305,292.2000008,0
1548362350305,292.3650004,0
1548362351305,292.5,0
1548362352305,292.5,0
1548362353305,292.3350004,0
1548362354305,292.2000008,0
1548362355305,292.2000008,0
1548362356305,292.2000008,0
1548362357305,292.2000008,0
1548362358305,292.2000008,0
1548362359305,292.2000008,0
1548362360305,292.0900004,0
1548362361305,292.0,0
1548362362305,292.0,0
1548362363305,291.8350004,0
1548362364305,291.7000008,0
1548362365305,291.7000008,0
1548362366305,291.5900004,0
1548362367305,291.5,0
1548362368305,291.5,0
1548362369305,291.5,0
1548362370305,291.5,0
1548362371305,291.5,0
1548362372305,291.5,0
1548362373305,291.5,0
1548362374305,291.5,0
1548362375305,291.5,0
1548362376305,291.5550002,0
1548362377305,291.6000004,0
1548362378305,291.6000004,0
1548362379305,291.6550006,0
1548362380305,291.7000008,0
1548362381305,291.7000008,0
1548362382305,291.7000008,0
1548362383305,291.7000008,0
1548362384305,291.7000008,0
1548362385305,291.8100001,0
1548362386305,291.8999996,0
1548362387305,291.8999996,0
1548362388305,291.7900003,0
1548362389305,291.7000008,0
1548362390305,291.7000008,0
1548362391305,291.6450006,0
1548362392305,291.6000004,0
1548362393305,291.6000004,0
1548362394305,291.6000004,0
1548362395305,291.6550006,0
1548362396305,291.7000008,0
1548362397305,291.7000008,0
1548362398305,291.7000008,0
1548362399305,291.7000008,0
1548362400305,291.7000008,0
1548362401305,291.7549999,0
1548362402305,291.7999992,0
1548362403305,291.7999992,0
1548362404305,291.7450001,0
1548362405305,291.7000008,0
1548362406305,291.7000008,0
1548362407305,291.5350001,0
1548362408305,291.3999996,0
1548362409305,291.3999996,0
1548362410305,291.3449994,0
1548362411305,291.2999992,0
1548362412305,291.2999992,0
1548362413305,291.2999992,0
1548362414305,291.1899999,0
1548362415305,291.1000004,0
1548362416305,291.1000004,0
1548362417305,291.1000004,0
1548362418305,291.1000004,0
1548362419305,291.1000004,0
1548362420305,291.1550006,0
1548362421305,291.2000008,0
1548362422305,291.2000008,0
1548362423305,291.2000008,0
1548362424305,291.2000008,0
1548362425305,291.2000008,0
1548362426305,291.3650004,0
1548362427305,291.5,0
1548362428305,291.5,0
1548362429305,291.6100004,0
1548362430305,291.7000008,0
1548362431305,291.7000008,0
1548362432305,291.6450006,0
1548362433305,291.6000004,0
1548362434305,291.6000004,0
1548362435305,291.6000004,0
1548362436305,291.6000004,0
1548362437305,291.6000004,0
1548362438305,291.6000004,0
1548362439305,291.5450002,0
1548362440305,291.5,0
1548362441305,291.5,0
1548362442305,291.3899996,0
1548362443305,291.2999992,0
1548362444305,291.2999992,0
1548362445305,291.1899999,0
1548362446305,291.1000004,0
1548362447305,291.1000004,0
1548362448305,291.1550006,0
1548362449305,291.2000008,0
1548362450305,291.2000008,0
1548362451305,291.2000008,0
1548362452305,291.2000008,0
1548362453305,291.2000008,0
1548362454305,291.2000008,0
1548362455305,291.1450006,0
1548362456305,291.1000004,0
1548362457305,291.1000004,0
1548362458305,291.265,0
1548362459305,291.3999996,0
1548362460305,291.3999996,0
1548362461305,291.3999996,0
1548362462305,291.3999996,0
1548362463305,291.3999996,0
1548362464305,291.4549998,0
1548362465305,291.5,0
1548362466305,291.5,0
1548362467305,291.5550002,0
1548362468305,291.6000004,0
1548362469305,291.6000004,0
1548362470305,291.6000004,0
