time;value;datasource_id
0;290.600000381469;1
1;290.29999923706;1
2;290.29999923706;1
3;290.29999923706;1
4;290.29999923706;1
5;290.200000762939;1
6;290.200000762939;1
7;290.200000762939;1
8;289.89999961853;1
9;289.89999961853;1
10;289.89999961853;1
11;290.200000762939;1
12;290.200000762939;1
13;290.200000762939;1
14;290.39999961853;1
15;290.39999961853;1
16;290.39999961853;1
17;290.700000762939;1
18;290.700000762939;1
19;290.700000762939;1
20;291;1
21;291;1
22;291;1
23;290.700000762939;1
24;290.700000762939;1
25;290.700000762939;1
26;290.700000762939;1
27;290.700000762939;1
28;290.700000762939;1
29;290.700000762939;1
30;290.5;1
31;290.5;1
32;290.5;1
33;290.200000762939;1
34;290.200000762939;1
35;290.200000762939;1
36;290;1
37;290;1
38;290;1
39;290;1
40;290;1
41;290;1
42;290;1
43;290;1
44;290;1
45;290;1
46;290.100000381469;1
47;290.100000381469;1
48;290.100000381469;1
49;290.200000762939;1
50;290.200000762939;1
51;290.200000762939;1
52;290.200000762939;1
53;290.200000762939;1
54;290.200000762939;1
55;290.39999961853;1
56;290.39999961853;1
57;290.39999961853;1
58;290.200000762939;1
59;290.200000762939;1
60;290.200000762939;1
61;290.100000381469;1
62;290.100000381469;1
63;290.100000381469;1
64;290.100000381469;1
65;290.200000762939;1
66;290.200000762939;1
67;290.200000762939;1
68;290.200000762939;1
69;290.200000762939;1
70;290.200000762939;1
71;290.29999923706;1
72;290.29999923706;1
73;290.29999923706;1
74;290.200000762939;1
75;290.200000762939;1
76;290.200000762939;1
77;289.89999961853;1
78;289.89999961853;1
79;289.89999961853;1
80;289.79999923706;1
81;289.79999923706;1
82;289.79999923706;1
83;289.79999923706;1
84;289.600000381469;1
85;289.600000381469;1
86;289.600000381469;1
87;289.600000381469;1
88;289.600000381469;1
89;289.600000381469;1
90;289.700000762939;1
91;289.700000762939;1
92;289.700000762939;1
93;289.700000762939;1
94;289.700000762939;1
95;289.700000762939;1
96;290;1
97;290;1
98;290;1
99;290.200000762939;1
100;290.200000762939;1
101;290.200000762939;1
102;290.100000381469;1
103;290.100000381469;1
104;290.100000381469;1
105;290.100000381469;1
106;290.100000381469;1
107;290.100000381469;1
108;290.100000381469;1
109;290;1
110;290;1
111;290;1
112;289.79999923706;1
113;289.79999923706;1
114;289.79999923706;1
115;289.600000381469;1
116;289.600000381469;1
117;289.600000381469;1
118;289.700000762939;1
119;289.700000762939;1
120;289.700000762939;1
121;289.700000762939;1
122;289.700000762939;1
123;289.700000762939;1
124;289.700000762939;1
125;289.600000381469;1
126;289.600000381469;1
127;289.600000381469;1
128;289.89999961853;1
129;289.89999961853;1
130;289.89999961853;1
131;289.89999961853;1
132;289.89999961853;1
133;289.89999961853;1
134;290;1
135;290;1
136;290;1
137;290.100000381469;1
138;290.100000381469;1
139;290.100000381469;1
140;290.100000381469;1
141;290.100000381469;1
142;290.100000381469;1
143;290.100000381469;1
144;289.89999961853;1
145;289.89999961853;1
146;289.89999961853;1
147;290;1
148;290;1
149;290;1
150;289.89999961853;1
151;289.89999961853;1
152;289.89999961853;1
153;290.200000762939;1
154;290.200000762939;1
155;290.200000762939;1
156;290.39999961853;1
157;290.39999961853;1
158;290.39999961853;1
159;290.5;1
160;290.5;1
161;290.5;1
162;290.5;1
163;290.5;1
164;290.5;1
165;290.5;1
166;290.600000381469;1
167;290.600000381469;1
168;290.600000381469;1
169;290.29999923706;1
170;290.29999923706;1
171;290.29999923706;1
172;290.200000762939;1
173;290.200000762939;1
174;290.200000762939;1
175;290.100000381469;1
176;290.100000381469;1
177;290.100000381469;1
178;289.600000381469;1
179;289.600000381469;1
180;289.600000381469;1
181;290.39999961853;1
182;290.39999961853;1
183;290.39999961853;1
184;290.39999961853;1
185;290.5;1
186;290.5;1
187;290.5;1
188;290.79999923706;1
189;290.79999923706;1
190;290.79999923706;1
191;290.89999961853;1
192;290.89999961853;1
193;290.89999961853;1
194;290.5;1
195;290.5;1
196;290.5;1
197;290.200000762939;1
198;290.200000762939;1
199;290.200000762939;1
200;289.89999961853;1
201;289.89999961853;1
202;289.89999961853;1
203;289.89999961853;1
204;289.79999923706;1
205;289.79999923706;1
206;289.79999923706;1
207;289.39999961853;1
208;289.39999961853;1
209;289.39999961853;1
210;289.600000381469;1
211;289.600000381469;1
212;289.600000381469;1
213;289.79999923706;1
214;289.79999923706;1
215;289.79999923706;1
216;290.100000381469;1
217;290.100000381469;1
218;290.100000381469;1
219;290.29999923706;1
220;290.29999923706;1
221;290.29999923706;1
222;290.29999923706;1
223;290.29999923706;1
224;290.29999923706;1
225;290.29999923706;1
226;290.200000762939;1
227;290.200000762939;1
228;290.200000762939;1
229;289.89999961853;1
230;289.89999961853;1
231;289.89999961853;1
232;289.700000762939;1
233;289.700000762939;1
234;289.700000762939;1
235;289.79999923706;1
236;289.79999923706;1
237;290.200000762939;1
238;290.200000762939;1
239;290.200000762939;1
240;290.200000762939;1
241;290.200000762939;1
242;290.200000762939;1
243;290.100000381469;1
244;290.100000381469;1
245;290.100000381469;1
246;290;1
247;290;1
248;290;1
249;289.600000381469;1
250;289.600000381469;1
251;289.600000381469;1
252;289.89999961853;1
253;289.89999961853;1
254;289.89999961853;1
255;289.89999961853;1
256;290.100000381469;1
257;290.100000381469;1
258;290.100000381469;1
259;290.100000381469;1
260;290.100000381469;1
261;290.100000381469;1
262;290.39999961853;1
263;290.39999961853;1
264;290.39999961853;1
265;290.29999923706;1
266;290.29999923706;1
267;290.29999923706;1
268;290;1
269;290;1
270;290;1
271;289.89999961853;1
272;289.89999961853;1
273;289.89999961853;1
274;289.89999961853;1
275;290;1
276;290;1
277;290;1
278;290.200000762939;1
279;290.200000762939;1
280;290.200000762939;1
281;290.700000762939;1
282;290.700000762939;1
283;290.700000762939;1
284;291.100000381469;1
285;291.100000381469;1
286;291.100000381469;1
287;291.100000381469;1
288;291.100000381469;1
289;291.100000381469;1
290;291;1
291;291;1
292;291;1
293;291;1
294;291.100000381469;1
295;291.100000381469;1
296;291.100000381469;1
297;291.100000381469;1
298;291.100000381469;1
299;291.100000381469;1
300;291.29999923706;1
301;291.29999923706;1
302;291.29999923706;1
303;291.600000381469;1
304;291.600000381469;1
305;291.600000381469;1
306;291.700000762939;1
307;291.700000762939;1
308;291.700000762939;1
309;291.79999923706;1
310;291.79999923706;1
311;291.79999923706;1
312;291.79999923706;1
313;292.100000381469;1
314;292.100000381469;1
315;292.100000381469;1
316;292.700000762939;1
317;292.700000762939;1
318;292.700000762939;1
319;293;1
320;293;1
321;293;1
322;293.39999961853;1
323;293.39999961853;1
324;293.39999961853;1
325;293.39999961853;1
326;293.39999961853;1
327;293.39999961853;1
328;293.5;1
329;293.5;1
330;293.5;1
331;293.89999961853;1
332;293.89999961853;1
333;293.89999961853;1
334;293.89999961853;1
335;293.89999961853;1
336;293.89999961853;1
337;293.89999961853;1
338;294.39999961853;1
339;294.39999961853;1
340;294.39999961853;1
341;294.29999923706;1
342;294.29999923706;1
343;294.29999923706;1
344;294.600000381469;1
345;294.600000381469;1
346;294.600000381469;1
347;294.79999923706;1
348;294.79999923706;1
349;294.79999923706;1
350;295;1
351;295;1
352;295;1
353;295;1
354;295.700000762939;1
355;295.700000762939;1
356;295.700000762939;1
357;295.700000762939;1
358;295.700000762939;1
359;295.700000762939;1
360;296.29999923706;1
361;296.29999923706;1
362;296.29999923706;1
363;296.5;1
364;296.5;1
365;296.5;1
366;296.5;1
367;296.5;1
368;296.5;1
369;297.100000381469;1
370;297.100000381469;1
371;297.100000381469;1
372;297.100000381469;1
373;297.600000381469;1
374;297.600000381469;1
375;297.600000381469;1
376;298.100000381469;1
377;298.100000381469;1
378;298.100000381469;1
379;298.79999923706;1
380;298.79999923706;1
381;298.79999923706;1
382;299;1
383;299;1
384;299;1
385;299.600000381469;1
386;299.600000381469;1
387;299.600000381469;1
388;299.600000381469;1
389;299.600000381469;1
390;299.600000381469;1
391;299.600000381469;1
392;299.79999923706;1
393;299.79999923706;1
394;299.79999923706;1
395;299.89999961853;1
396;299.89999961853;1
397;299.89999961853;1
398;299.700000762939;1
399;299.700000762939;1
400;299.700000762939;1
401;300.29999923706;1
402;300.29999923706;1
403;300.29999923706;1
404;300.600000381469;1
405;300.600000381469;1
406;300.600000381469;1
407;301.39999961853;1
408;301.39999961853;1
409;301.39999961853;1
410;301.600000381469;1
411;301.600000381469;1
412;301.600000381469;1
413;301.600000381469;1
414;301.89999961853;1
415;301.89999961853;1
416;301.89999961853;1
417;302.200000762939;1
418;302.200000762939;1
419;302.200000762939;1
420;302.29999923706;1
421;302.29999923706;1
422;302.29999923706;1
423;303;1
424;303;1
425;303;1
426;303.200000762939;1
427;303.200000762939;1
428;303.200000762939;1
429;303.600000381469;1
430;303.600000381469;1
431;303.600000381469;1
432;303.600000381469;1
433;303.5;1
434;303.5;1
435;303.5;1
436;303.5;1
437;303.5;1
438;303.5;1
439;303.29999923706;1
440;303.29999923706;1
441;303.29999923706;1
442;303.29999923706;1
443;303.29999923706;1
444;303.29999923706;1
445;303.600000381469;1
446;303.600000381469;1
447;303.600000381469;1
448;303.700000762939;1
449;303.700000762939;1
450;303.700000762939;1
451;303.700000762939;1
452;304.200000762939;1
453;304.200000762939;1
454;304.200000762939;1
455;304.700000762939;1
456;304.700000762939;1
457;304.700000762939;1
458;305.099998474121;1
459;305.099998474121;1
460;305.099998474121;1
461;305.29999923706;1
462;305.29999923706;1
463;305.29999923706;1
464;305.700000762939;1
465;305.700000762939;1
466;305.700000762939;1
467;306.400001525878;1
468;306.400001525878;1
469;306.400001525878;1
470;306.400001525878;1
471;306.599998474121;1
472;306.599998474121;1
473;306.599998474121;1
474;307.099998474121;1
475;307.099998474121;1
476;307.099998474121;1
477;306.900001525878;1
478;306.900001525878;1
479;306.900001525878;1
480;306.5;1
481;306.5;1
482;306.5;1
483;306.599998474121;1
484;306.599998474121;1
485;306.599998474121;1
486;306.599998474121;1
487;306.599998474121;1
488;306.599998474121;1
489;306.900001525878;1
490;306.900001525878;1
491;306.900001525878;1
492;306.900001525878;1
493;306.79999923706;1
494;306.79999923706;1
495;306.79999923706;1
496;306.79999923706;1
497;306.79999923706;1
498;306.79999923706;1
499;306.900001525878;1
500;306.900001525878;1
501;306.900001525878;1
502;306.900001525878;1
503;306.900001525878;1
504;306.900001525878;1
505;306.900001525878;1
506;306.900001525878;1
507;306.900001525878;1
508;307.200000762939;1
509;307.200000762939;1
510;307.200000762939;1
511;307.200000762939;1
512;307.400001525878;1
513;307.400001525878;1
514;307.400001525878;1
515;307.400001525878;1
516;307.400001525878;1
517;307.400001525878;1
518;308;1
519;308;1
520;308;1
521;308;1
522;308;1
523;308;1
524;308;1
525;308;1
526;308;1
527;308.400001525878;1
528;308.400001525878;1
529;308.400001525878;1
530;308.400001525878;1
531;307.900001525878;1
532;307.900001525878;1
533;307.900001525878;1
534;308.099998474121;1
535;308.099998474121;1
536;308.099998474121;1
537;308.5;1
538;308.5;1
539;308.5;1
540;308.29999923706;1
541;308.29999923706;1
542;308.29999923706;1
543;308.79999923706;1
544;308.79999923706;1
545;308.79999923706;1
546;308.400001525878;1
547;308.400001525878;1
548;308.400001525878;1
549;308.400001525878;1
550;308.400001525878;1
551;308.400001525878;1
552;308.400001525878;1
553;308.400001525878;1
554;308.400001525878;1
555;308.400001525878;1
556;308.700000762939;1
557;308.700000762939;1
558;308.700000762939;1
559;309.099998474121;1
560;309.099998474121;1
561;309.099998474121;1
562;309;1
563;309;1
564;309;1
565;309.200000762939;1
566;309.200000762939;1
567;309.200000762939;1
568;309.400001525878;1
569;309.400001525878;1
570;309.400001525878;1
571;309.400001525878;1
572;309.79999923706;1
573;309.79999923706;1
574;309.79999923706;1
575;309.700000762939;1
576;309.700000762939;1
577;309.700000762939;1
578;310.099998474121;1
579;310.099998474121;1
580;310.099998474121;1
581;309.900001525878;1
582;309.900001525878;1
583;309.900001525878;1
584;310;1
585;310;1
586;310;1
587;310.29999923706;1
588;310.29999923706;1
589;310.29999923706;1
590;310.29999923706;1
591;310.29999923706;1
592;310.29999923706;1
593;310.29999923706;1
594;310.5;1
595;310.5;1
596;310.5;1
597;310.5;1
598;310.5;1
599;310.5;1
600;310.400001525878;1
601;310.400001525878;1
602;310.400001525878;1
603;310.79999923706;1
604;310.79999923706;1
605;310.79999923706;1
606;310.900001525878;1
607;310.900001525878;1
608;310.900001525878;1
609;310.900001525878;1
610;311;1
611;311;1
612;311;1
613;311.79999923706;1
614;311.79999923706;1
615;311.79999923706;1
616;311.900001525878;1
617;311.900001525878;1
618;311.900001525878;1
619;312.200000762939;1
620;312.200000762939;1
621;312.200000762939;1
622;312.700000762939;1
623;312.700000762939;1
624;312.700000762939;1
625;312.700000762939;1
626;312.700000762939;1
627;312.700000762939;1
628;312.900001525878;1
629;312.900001525878;1
630;312.900001525878;1
631;312.900001525878;1
632;313;1
633;313;1
634;313;1
635;313;1
636;313;1
637;313;1
638;312.79999923706;1
639;312.79999923706;1
640;312.79999923706;1
641;313;1
642;313;1
643;313;1
644;313.099998474121;1
645;313.099998474121;1
646;313.099998474121;1
647;313;1
648;313;1
649;313;1
650;313;1
651;313.29999923706;1
652;313.29999923706;1
653;313.29999923706;1
654;313.200000762939;1
655;313.200000762939;1
656;313.200000762939;1
657;313.599998474121;1
658;313.599998474121;1
659;313.599998474121;1
660;314;1
661;314;1
662;314;1
663;314.200000762939;1
664;314.200000762939;1
665;314.200000762939;1
666;314.700000762939;1
667;314.700000762939;1
668;314.700000762939;1
669;314.700000762939;1
670;314.900001525878;1
671;314.900001525878;1
672;314.900001525878;1
673;314.900001525878;1
674;314.900001525878;1
675;314.900001525878;1
676;314.900001525878;1
677;314.900001525878;1
678;314.900001525878;1
679;315.099998474121;1
680;315.099998474121;1
681;315.099998474121;1
682;315.400001525878;1
683;315.400001525878;1
684;315.400001525878;1
685;315.900001525878;1
686;315.900001525878;1
687;315.900001525878;1
688;315.900001525878;1
689;316.200000762939;1
690;316.200000762939;1
691;316.200000762939;1
692;316.099998474121;1
693;316.099998474121;1
694;316.099998474121;1
695;316.200000762939;1
696;316.200000762939;1
697;316.200000762939;1
698;316.29999923706;1
699;316.29999923706;1
700;316.29999923706;1
701;316.400001525878;1
702;316.400001525878;1
703;316.400001525878;1
704;316.700000762939;1
705;316.700000762939;1
706;316.700000762939;1
707;316.79999923706;1
708;316.79999923706;1
709;316.79999923706;1
710;316.79999923706;1
711;317;1
712;317;1
713;317;1
714;317.5;1
715;317.5;1
716;317.5;1
717;317.900001525878;1
718;317.900001525878;1
719;317.900001525878;1
720;317.599998474121;1
721;317.599998474121;1
722;317.599998474121;1
723;317.700000762939;1
724;317.700000762939;1
725;317.700000762939;1
726;317.5;1
727;317.5;1
728;317.5;1
