time;;datasource_id
223;292.7724996;3
224;292.75;3
225;292.7225004;3
226;292.6175005;3
227;292.5500002;3
228;292.4674999;3
229;292.3449999;3
230;292.3000002;3
231;292.2450005;3
232;292.2275004;3
233;292.25;3
234;292.3875;3
235;292.5;3
236;292.6100004;3
237;292.7000008;3
238;292.7000008;3
239;292.7000008;3
240;292.6725007;3
241;292.6500006;3
242;292.6225005;3
243;292.5725003;3
244;292.5500002;3
245;292.5225001;3
246;292.3900001;3
247;292.3000002;3
248;292.1900003;3
249;292.1825002;3
250;292.25;3
251;292.3324998;3
252;292.3999996;3
253;292.4549998;3
254;292.5;3
255;292.5550002;3
256;292.6000004;3
257;292.6000004;3
258;292.6000004;3
259;292.6825002;3
260;292.75;3
261;292.8324998;3
262;292.8724995;3
263;292.8499994;3
264;292.8224993;3
265;292.7174994;3
266;292.6499996;3
267;292.5674998;3
268;292.4724999;3
269;292.4499998;3
270;292.4224997;3
271;292.3999996;3
272;292.4274997;3
273;292.4499998;3
274;292.4774999;3
275;292.5550002;3
276;292.6000004;3
277;292.6550006;3
278;292.8375008;3
279;292.9500008;3
280;293.0875008;3
281;293.3100007;3
282;293.4000006;3
283;293.5100005;3
284;293.6000004;3
285;293.6000004;3
286;293.6000004;3
287;293.5725003;3
288;293.5500002;3
289;293.5225001;3
290;293.5;3
291;293.5275001;3
292;293.5500002;3
293;293.5775003;3
294;293.6000004;3
295;293.6000004;3
296;293.6000004;3
297;293.6550001;3
298;293.6999998;3
299;293.7549995;3
300;293.8824995;3
301;293.9499998;3
302;294.0325001;3
303;294.1275005;3
304;294.1500006;3
305;294.1775007;3
306;294.2275004;3
307;294.25;3
308;294.2774996;3
309;294.2999992;3
310;294.3824995;3
311;294.4499998;3
312;294.5325001;3
313;294.7650005;3
314;294.9000006;3
315;295.0650007;3
316;295.2825006;3
317;295.3500004;3
318;295.4325002;3
319;295.6099999;3
320;295.6999998;3
321;295.8099997;3
322;295.8999996;3
323;295.8999996;3
324;295.8999996;3
325;295.9274997;3
326;295.9499998;3
327;295.9774999;3
328;296.1099999;3
329;296.1999998;3
330;296.3099997;3
331;296.3999996;3
332;296.3999996;3
333;296.3999996;3
334;296.3999996;3
335;296.5374996;3
336;296.6499996;3
337;296.7874996;3
338;296.8724995;3
339;296.8499994;3
340;296.8224993;3
341;296.8824995;3
342;296.9499998;3
343;297.0325001;3
344;297.1550001;3
345;297.1999998;3
346;297.2549995;3
347;297.3549994;3
348;297.3999996;3
349;297.4549998;3
350;297.5;3
351;297.6925002;3
352;297.8500004;3
353;298.0425006;3
354;298.2000008;3
355;298.2000008;3
356;298.2000008;3
357;298.3650004;3
358;298.5;3
359;298.6649996;3
360;298.8549994;3
361;298.8999996;3
362;298.9549998;3
363;299;3
364;299;3
365;299;3
366;299.1650001;3
367;299.3000002;3
368;299.4650003;3
369;299.6000004;3
370;299.7375004;3
371;299.8500004;3
372;299.9875004;3
373;300.2375004;3
374;300.3500004;3
375;300.4875004;3
376;300.7925001;3
377;300.9499998;3
378;301.1424995;3
379;301.3549994;3
380;301.3999996;3
381;301.4549998;3
382;301.6650001;3
383;301.8000002;3
384;301.9650003;3
385;302.1000004;3
386;302.1000004;3
387;302.1000004;3
388;302.1000004;3
389;302.1550001;3
390;302.1999998;3
391;302.2549995;3
392;302.3274993;3
393;302.3499994;3
394;302.3774995;3
395;302.3449999;3
396;302.3000002;3
397;302.2450005;3
398;302.3650004;3
399;302.5;3
400;302.6649996;3
401;302.8824995;3
402;302.9499998;3
403;303.0325001;3
404;303.3200002;3
405;303.5;3
406;303.7199998;3
407;303.9549998;3
408;304;3
409;304.0550002;3
410;304.1000004;3
411;304.1825002;3
412;304.25;3
413;304.3324998;3
414;304.4824999;3
415;304.5500002;3
416;304.6325005;3
417;304.7275004;3
418;304.75;3
419;304.7774996;3
420;304.9924994;3
421;305.1499996;3
422;305.3424998;3
423;305.5550002;3
424;305.6000004;3
425;305.6550006;3
426;305.8100007;3
427;305.9000006;3
428;306.0100005;3
429;306.1000004;3
430;306.0725003;3
431;306.0500002;3
432;306.0225001;3
433;306;3
434;306;3
435;306;3
436;305.9449998;3
437;305.8999996;3
438;305.8449994;3
439;305.7999992;3
440;305.7999992;3
441;305.7999992;3
442;305.8824995;3
443;305.9499998;3
444;306.0325001;3
445;306.1275005;3
446;306.1500006;3
447;306.1775007;3
448;306.2000008;3
449;306.3375008;3
450;306.4500008;3
451;306.5875008;3
452;306.8375008;3
453;306.9500008;3
454;307.0875008;3
455;307.3100002;3
456;307.3999997;3
457;307.509999;3
458;307.6549987;3
459;307.6999989;3
460;307.754999;3
461;307.9099996;3
462;308;3
463;308.1100004;3
464;308.392501;3
465;308.5500012;3
466;308.7425013;3
467;308.9000015;3
468;308.9550007;3
469;309;3
470;309.0549992;3
471;309.2374985;3
472;309.3499985;3
473;309.4874985;3
474;309.5449993;3
475;309.5;3
476;309.4450008;3
477;309.2900011;3
478;309.2000008;3
479;309.0900003;3
480;309.0274996;3
481;309.0499993;3
482;309.0774988;3
483;309.0999985;3
484;309.0999985;3
485;309.0999985;3
486;309.1824993;3
487;309.25;3
488;309.3325008;3
489;309.4000015;3
490;309.3725009;3
491;309.3500004;3
492;309.3224997;3
493;309.2999992;3
494;309.2999992;3
495;309.2999992;3
496;309.3274998;3
497;309.3500004;3
498;309.377501;3
499;309.4000015;3
500;309.4000015;3
501;309.4000015;3
502;309.4000015;3
503;309.4000015;3
504;309.4000015;3
505;309.4825013;3
506;309.5500012;3
507;309.632501;3
508;309.7000008;3
509;309.755001;3
510;309.8000012;3
511;309.8550013;3
512;309.9000015;3
513;309.9000015;3
514;309.9000015;3
515;310.0650011;3
516;310.2000008;3
517;310.3650003;3
518;310.5;3
519;310.5;3
520;310.5;3
521;310.5;3
522;310.5;3
523;310.5;3
524;310.6100004;3
525;310.7000008;3
526;310.8100012;3
527;310.9000015;3
528;310.7625015;3
529;310.6500015;3
530;310.5125015;3
531;310.4550007;3
532;310.5;3
533;310.5549992;3
534;310.7099989;3
535;310.7999993;3
536;310.9099997;3
537;310.9449998;3
538;310.8999996;3
539;310.8449994;3
540;310.9374992;3
541;311.0499992;3
542;311.1874992;3
543;311.1899998;3
544;311.1000004;3
545;310.990001;3
546;310.9000015;3
547;310.9000015;3
548;310.9000015;3
549;310.9000015;3
550;310.9000015;3
551;310.9000015;3
552;310.9000015;3
553;310.9825013;3
554;311.0500012;3
555;311.132501;3
556;311.3100002;3
557;311.3999997;3
558;311.509999;3
559;311.5724989;3
560;311.5499993;3
561;311.5224997;3
562;311.5550002;3
563;311.6000004;3
564;311.6550006;3
565;311.755001;3
566;311.8000012;3
567;311.8550013;3
568;311.9000015;3
569;312.0100009;3
570;312.1000004;3
571;312.2099997;3
572;312.2724996;3
573;312.25;3
574;312.2225004;3
575;312.3100002;3
576;312.3999997;3
577;312.509999;3
578;312.5449993;3
579;312.5;3
580;312.4450008;3
581;312.4275011;3
582;312.4500008;3
583;312.4775003;3
584;312.5824998;3
585;312.6499996;3
586;312.7324994;3
587;312.7999992;3
588;312.7999992;3
589;312.7999992;3
590;312.7999992;3
591;312.8549994;3
592;312.8999996;3
593;312.9549998;3
594;313;3
595;313;3
596;313;3
597;312.9725004;3
598;312.9500008;3
599;312.9225012;3
600;313.0100009;3
601;313.1000004;3
602;313.2099997;3
603;313.3274998;3
604;313.3500004;3
605;313.377501;3
606;313.4000015;3
607;313.4275011;3
608;313.4500008;3
609;313.4775003;3
610;313.7199998;3
611;313.8999996;3
612;314.1199994;3
613;314.3274998;3
614;314.3500004;3
615;314.377501;3
616;314.4825013;3
617;314.5500012;3
618;314.632501;3
619;314.8375008;3
620;314.9500008;3
621;315.0875008;3
622;315.2000008;3
623;315.2000008;3
624;315.2000008;3
625;315.255001;3
626;315.3000012;3
627;315.3550013;3
628;315.4000015;3
629;315.4275011;3
630;315.4500008;3
631;315.4775003;3
632;315.5;3
633;315.5;3
634;315.5;3
635;315.4449998;3
636;315.3999996;3
637;315.3449994;3
638;315.3549994;3
639;315.3999996;3
640;315.4549998;3
641;315.5274996;3
642;315.5499993;3
643;315.5774988;3
644;315.5724989;3
645;315.5499993;3
646;315.5224997;3
647;315.5;3
648;315.5824998;3
649;315.6499996;3
650;315.7324994;3
651;315.7724996;3
652;315.75;3
653;315.7225004;3
654;315.8100002;3
655;315.8999997;3
656;316.009999;3
657;316.2099989;3
658;316.2999993;3
659;316.4099997;3
660;316.5550002;3
661;316.6000004;3
662;316.6550006;3
663;316.8375008;3
664;316.9500008;3
665;317.0875008;3
666;317.2000008;3
667;317.255001;3
668;317.3000012;3
669;317.3550013;3
670;317.4000015;3
671;317.4000015;3
672;317.4000015;3
673;317.4000015;3
674;317.4000015;3
675;317.4000015;3
676;317.4550007;3
677;317.5;3
678;317.5549992;3
679;317.6824993;3
680;317.75;3
681;317.8325008;3
682;318.0375015;3
683;318.1500015;3
684;318.2875015;3
685;318.4000015;3
686;318.4825013;3
687;318.5500012;3
688;318.632501;3
689;318.6725002;3
690;318.6499997;3
691;318.622499;3
692;318.6274991;3
693;318.6499997;3
694;318.6775003;3
695;318.7275004;3
696;318.75;3
697;318.7774996;3
698;318.8274998;3
699;318.8500004;3
700;318.877501;3
701;318.9825013;3
702;319.0500012;3
703;319.132501;3
704;319.2275004;3
705;319.25;3
706;319.2774996;3
707;319.2999992;3
708;319.3549994;3
709;319.3999996;3
710;319.4549998;3
711;319.6375;3
712;319.75;3
713;319.8875;3
714;320.1100004;3
715;320.2000008;3
716;320.3100012;3
717;320.3175007;3
718;320.25;3
719;320.1674992;3
720;320.1274991;3
721;320.1499997;3
722;320.1775003;3
723;320.1450006;3
724;320.1000004;3
725;320.0450002;3
726;320;3
727;319.9725004;3
728;319.9500008;3
729;319.9225012;3
730;319.9825013;3
731;320.0500012;3
732;320.132501;3
733;320.3100002;3
734;320.3999997;3
735;320.509999;3
736;320.6824993;3
737;320.75;3
738;320.8325008;3
739;320.9550007;3
740;321;3
741;321.0549992;3
742;321.1824993;3
743;321.25;3
744;321.3325008;3
745;321.4000015;3
746;321.4825013;3
747;321.5500012;3
748;321.632501;3
749;321.7275004;3
750;321.75;3
751;321.7774996;3
752;321.8549994;3
753;321.8999996;3
754;321.9549998;3
755;322.0274996;3
756;322.0499993;3
757;322.0774988;3
758;322.0724989;3
759;322.0499993;3
760;322.0224997;3
761;322.0274996;3
762;322.0499993;3
763;322.0774988;3
764;322.1549987;3
765;322.1999989;3
766;322.254999;3
767;322.2999992;3
768;322.2999992;3
769;322.2999992;3
770;322.2999992;3
771;322.2999992;3
772;322.2999992;3
773;322.2999992;3
774;322.2724996;3
775;322.25;3
776;322.2225004;3
777;322.1725002;3
778;322.1499997;3
779;322.122499;3
780;322.1824993;3
781;322.25;3
782;322.3325008;3
783;322.4550007;3
784;322.5;3
785;322.5549992;3
786;322.5999985;3
787;322.6274991;3
788;322.6499997;3
789;322.6775003;3
790;322.755001;3
791;322.8000012;3
792;322.8550013;3
793;322.9275011;3
794;322.9500008;3
795;322.9775003;3
796;323.1100004;3
797;323.2000008;3
798;323.3100012;3
799;323.4550007;3
800;323.5;3
801;323.5549992;3
802;323.6274991;3
803;323.6499997;3
804;323.6775003;3
805;323.7000008;3
806;323.755001;3
807;323.8000012;3
808;323.8550013;3
809;323.9825013;3
810;324.0500012;3
811;324.132501;3
812;324.255001;3
813;324.3000012;3
814;324.3550013;3
815;324.4000015;3
816;324.4000015;3
817;324.4000015;3
818;324.4825013;3
819;324.5500012;3
820;324.632501;3
821;324.617501;3
822;324.5500012;3
823;324.4675013;3
824;324.4000015;3
825;324.3725009;3
826;324.3500004;3
827;324.3224997;3
828;324.4374992;3
829;324.5499992;3
830;324.6874992;3
831;324.744999;3
832;324.6999989;3
833;324.6449987;3
834;324.7374985;3
835;324.8499985;3
836;324.9874985;3
837;325.2374985;3
838;325.3499985;3
839;325.4874985;3
840;325.6549987;3
841;325.6999989;3
842;325.754999;3
843;325.882499;3
844;325.9499989;3
845;326.0324987;3
846;326.0999985;3
847;326.0174987;3
848;325.9499989;3
849;325.867499;3
850;325.8274998;3
851;325.8500004;3
852;325.877501;3
853;325.8450013;3
854;325.8000012;3
855;325.745001;3
856;325.7275004;3
857;325.75;3
858;325.7774996;3
859;325.9374992;3
860;326.0499992;3
861;326.1874992;3
862;326.2999992;3
863;326.2999992;3
864;326.2999992;3
865;326.2999992;3
866;326.382499;3
867;326.4499989;3
868;326.5324987;3
869;326.6274991;3
870;326.6499997;3
871;326.6775003;3
872;326.6725002;3
873;326.6499997;3
874;326.622499;3
875;326.5999985;3
876;326.5999985;3
877;326.5999985;3
878;326.5999985;3
879;326.5999985;3
880;326.5999985;3
881;326.6824993;3
882;326.75;3
883;326.8325008;3
884;326.9000015;3
885;327.0100009;3
886;327.1000004;3
887;327.2099997;3
888;327.382499;3
889;327.4499989;3
890;327.5324987;3
891;327.6274991;3
892;327.6499997;3
893;327.6775003;3
894;327.7825006;3
895;327.8500004;3
896;327.9325002;3
897;328;3
898;328;3
899;328;3
900;328.1100004;3
901;328.2000008;3
902;328.3100012;3
903;328.4000015;3
904;328.4275011;3
905;328.4500008;3
906;328.4775003;3
907;328.4725004;3
908;328.4500008;3
909;328.4225012;3
910;328.4275011;3
911;328.4500008;3
912;328.4775003;3
913;328.5;3
914;328.5;3
915;328.5;3
916;328.5550002;3
917;328.6000004;3
918;328.6550006;3
919;328.7825006;3
920;328.8500004;3
921;328.9325002;3
922;329.1375;3
923;329.25;3
924;329.3875;3
925;329.5;3
926;329.5;3
927;329.5;3
928;329.5;3
929;329.5824998;3
930;329.6499996;3
931;329.7324994;3
932;329.882499;3
933;329.9499989;3
934;330.0324987;3
935;330.0449993;3
936;330;3
937;329.9450008;3
938;329.9275011;3
939;329.9500008;3
940;329.9775003;3
941;330.0274996;3
942;330.0499993;3
943;330.0774988;3
944;330.0999985;3
945;330.0724989;3
946;330.0499993;3
947;330.0224997;3
948;330.1100004;3
949;330.2000008;3
950;330.3100012;3
951;330.4275011;3
952;330.4500008;3
953;330.4775003;3
954;330.5274996;3
955;330.5499993;3
956;330.5774988;3
957;330.5724989;3
958;330.5499993;3
959;330.5224997;3
960;330.4725004;3
961;330.4500008;3
962;330.4225012;3
963;330.4000015;3
964;330.3175007;3
965;330.25;3
966;330.1674992;3
967;330.1549987;3
968;330.1999989;3
969;330.3649995;3
970;330.5;3
971;330.6100004;3
972;330.7000008;3
973;330.7825006;3
974;330.8500004;3
975;330.9325002;3
976;331.1375;3
977;331.25;3
978;331.3875;3
979;331.5274996;3
980;331.5499993;3
981;331.5774988;3
982;331.6274991;3
983;331.6499997;3
984;331.6775003;3
985;331.7000008;3
986;331.6725002;3
987;331.6499997;3
988;331.622499;3
989;331.6549987;3
990;331.6999989;3
991;331.754999;3
992;331.8274998;3
993;331.8500004;3
994;331.877501;3
995;331.9000015;3
996;331.9000015;3
997;331.9000015;3
998;331.9000015;3
999;331.9000015;3
1000;331.9000015;3
1001;331.9000015;3
1002;331.9000015;3
1003;331.9000015;3
1004;331.9000015;3
1005;331.9000015;3
1006;331.9000015;3
1007;331.9000015;3
1008;331.9825013;3
1009;332.0500012;3
1010;332.132501;3
1011;332.3650004;3
1012;332.5;3
1013;332.6649996;3
1014;332.8274998;3
1015;332.8500004;3
1016;332.877501;3
1017;332.9275011;3
1018;332.9500008;3
1019;332.9775003;3
1020;333;3
1021;333;3
1022;333;3
1023;332.9175002;3
1024;332.8500004;3
1025;332.7675006;3
1026;332.7000008;3
1027;332.7275004;3
1028;332.75;3
1029;332.9149996;3
1030;333.0499992;3
1031;333.1874992;3
1032;333.2999992;3
1033;333.3549994;3
1034;333.3999996;3
1035;333.4549998;3
1036;333.5550002;3
1037;333.6000004;3
1038;333.6550006;3
1039;333.8375008;3
1040;333.9500008;3
1041;334.0875008;3
1042;334.2000008;3
1043;334.2000008;3
1044;334.2000008;3
1045;334.2000008;3
1046;334.2000008;3
1047;334.2000008;3
1048;334.2000008;3
1049;334.255001;3
1050;334.3000012;3
1051;334.3550013;3
1052;334.3725009;3
1053;334.3500004;3
1054;334.3224997;3
1055;334.382499;3
1056;334.4499989;3
1057;334.5324987;3
1058;334.6549987;3
1059;334.6999989;3
1060;334.754999;3
1061;334.7999992;3
1062;334.7999992;3
1063;334.7999992;3
1064;334.7999992;3
1065;334.7999992;3
1066;334.7999992;3
1067;334.7999992;3
1068;334.8549994;3
1069;334.8999996;3
1070;334.9549998;3
1071;335;3
1072;335;3
1073;335;3
1074;335;3
1075;335;3
1076;335;3
1077;335.0824998;3
1078;335.1499996;3
1079;335.2324994;3
1080;335.2999992;3
1081;335.2999992;3
1082;335.2999992;3
1083;335.3549994;3
1084;335.3999996;3
1085;335.4549998;3
1086;335.5824998;3
1087;335.6499996;3
1088;335.7324994;3
1089;335.882499;3
1090;335.9499989;3
1091;336.0324987;3
1092;336.0999985;3
1093;336.1274991;3
1094;336.1499997;3
1095;336.1775003;3
1096;336.2275004;3
1097;336.25;3
1098;336.2774996;3
1099;336.4374992;3
1100;336.5499992;3
1101;336.6874992;3
1102;336.8549994;3
1103;336.8999996;3
1104;336.9549998;3
1105;337.0550002;3
1106;337.1000004;3
1107;337.1550006;3
1108;337.2000008;3
1109;337.2000008;3
1110;337.2000008;3
1111;337.2000008;3
1112;337.1450006;3
1113;337.1000004;3
1114;337.0724998;3
1115;337.0499993;3
1116;337.0774988;3
1117;337.0999985;3
1118;337.1824993;3
1119;337.25;3
1120;337.3325008;3
1121;337.4825013;3
1122;337.5500012;3
1123;337.632501;3
1124;337.7275004;3
1125;337.75;3
1126;337.7774996;3
1127;337.7999992;3
1128;337.7724996;3
1129;337.75;3
1130;337.7225004;3
1131;337.7825006;3
1132;337.8500004;3
1133;337.9325002;3
1134;337.9725004;3
1135;337.9500008;3
1136;337.9225012;3
1137;338.0375015;3
1138;338.1500015;3
1139;338.2875015;3
1140;338.4825013;3
1141;338.5500012;3
1142;338.632501;3
1143;338.755001;3
1144;338.8000012;3
1145;338.8550013;3
1146;339.0375015;3
1147;339.1500015;3
1148;339.2875015;3
1149;339.4825002;3
1150;339.5499992;3
1151;339.6324979;3
1152;339.6999969;3
1153;339.7549982;3
1154;339.7999992;3
1155;339.8550005;3
1156;339.8450002;3
1157;339.7999992;3
1158;339.7449979;3
1159;339.6724973;3
1160;339.6499977;3
1161;339.6224981;3
1162;339.5999985;3
1163;339.5999985;3
1164;339.5999985;3
1165;339.6824993;3
1166;339.75;3
1167;339.8325008;3
1168;339.9825002;3
1169;340.0499992;3
1170;340.1324979;3
1171;340.1999969;3
1172;340.3374969;3
1173;340.4499969;3
1174;340.6424982;3
1175;340.7999992;3
1176;340.8550005;3
1177;340.9000015;3
1178;340.9000015;3
1179;340.9000015;3
1180;340.9000015;3
1181;340.9000015;3
1182;340.9000015;3
1183;340.9000015;3
1184;340.9550007;3
1185;341;3
1186;341.0549992;3
1187;341.0724989;3
1188;341.0499993;3
1189;341.0224997;3
1190;341.1100004;3
1191;341.2000008;3
1192;341.3100012;3
1193;341.4000015;3
1194;341.4550007;3
1195;341.5;3
1196;341.5549992;3
1197;341.5999985;3
1198;341.5999985;3
1199;341.5999985;3
1200;341.6824993;3
1201;341.75;3
1202;341.8325008;3
1203;341.9000015;3
1204;341.9000015;3
1205;341.9000015;3
1206;341.9275011;3
1207;341.9500008;3
1208;341.9775003;3
1209;342.0825009;3
1210;342.1500016;3
1211;342.2325024;3
1212;342.3000031;3
1213;342.3000031;3
1214;342.3000031;3
1215;342.3000031;3
1216;342.3000031;3
1217;342.3000031;3
1218;342.3000031;3
1219;342.3825018;3
1220;342.4500008;3
1221;342.5324995;3
1222;342.6274981;3
1223;342.6499977;3
1224;342.6774973;3
1225;342.7824978;3
1226;342.8499985;3
1227;342.9324993;3
1228;343.0825009;3
1229;343.1500016;3
1230;343.2325024;3
1231;343.3000031;3
1232;343.3000031;3
1233;343.3000031;3
1234;343.3000031;3
1235;343.3000031;3
1236;343.3000031;3
1237;343.3000031;3
1238;343.3275027;3
1239;343.3500023;3
1240;343.3775019;3
1241;343.4550007;3
1242;343.5;3
1243;343.5549992;3
1244;343.7099989;3
1245;343.7999993;3
1246;343.9099997;3
1247;343.9725004;3
1248;343.9500008;3
1249;343.9225012;3
1250;343.9275011;3
1251;343.9500008;3
1252;343.9775003;3
1253;344;3
1254;344;3
1255;344;3
1256;344;3
1257;343.9450009;3
1258;343.9000016;3
1259;343.9550007;3
1260;344;3
1261;344.1099983;3
1262;344.1999969;3
1263;344.2549982;3
1264;344.2999992;3
1265;344.3550005;3
1266;344.4275011;3
1267;344.4500008;3
1268;344.4775003;3
1269;344.5825009;3
1270;344.6500016;3
1271;344.7325024;3
1272;344.8000031;3
1273;344.8000031;3
1274;344.8000031;3
1275;344.7725014;3
1276;344.75;3
1277;344.7224983;3
1278;344.7549982;3
1279;344.7999992;3
1280;344.8550005;3
1281;344.9000015;3
1282;344.9550007;3
1283;345;3
1284;345.1649996;3
1285;345.2999993;3
1286;345.4099997;3
1287;345.5;3
1288;345.5549991;3
1289;345.5999985;3
1290;345.6549976;3
1291;345.6999969;3
1292;345.6999969;3
1293;345.6999969;3
1294;345.6999969;3
1295;345.6999969;3
1296;345.6999969;3
1297;345.6999969;3
1298;345.6999969;3
1299;345.6999969;3
1300;345.7824978;3
1301;345.8499985;3
1302;345.9324993;3
1303;346;3
1304;346.0825009;3
1305;346.1500016;3
1306;346.2325024;3
1307;346.3825018;3
1308;346.4500008;3
1309;346.5049999;3
1310;346.5499993;3
1311;346.5224997;3
1312;346.5;3
1313;346.5549991;3
1314;346.5999985;3
1315;346.6549976;3
1316;346.7549982;3
1317;346.7999992;3
1318;346.8550005;3
1319;346.9000015;3
1320;346.9000015;3
1321;346.9000015;3
1322;347.0100019;3
1323;347.1000023;3
1324;347.2100027;3
1325;347.3000031;3
1326;347.3000031;3
1327;347.3000031;3
1328;347.3550022;3
1329;347.4000016;3
1330;347.4550007;3
1331;347.5;3
1332;347.5;3
1333;347.5;3
1334;347.5;3
1335;347.4450009;3
1336;347.4000016;3
1337;347.3450024;3
1338;347.3550022;3
1339;347.4000016;3
1340;347.4550007;3
1341;347.5825009;3
1342;347.6500016;3
1343;347.7325024;3
1344;347.8825018;3
1345;347.9500008;3
1346;348.0324995;3
1347;348.1824993;3
1348;348.25;3
1349;348.3325008;3
1350;348.4000015;3
1351;348.3725019;3
1352;348.3500023;3
1353;348.3225027;3
1354;348.3275027;3
1355;348.3500023;3
1356;348.3775019;3
1357;348.4550007;3
1358;348.5;3
1359;348.5549992;3
1360;348.6274981;3
1361;348.6499977;3
1362;348.6774973;3
1363;348.8099973;3
1364;348.8999977;3
1365;349.0099981;3
1366;349.1274981;3
1367;349.1499977;3
1368;349.1774973;3
1369;349.2824978;3
1370;349.3499985;3
1371;349.4324993;3
1372;349.5;3
1373;349.6649996;3
1374;349.7999993;3
1375;349.9649988;3
1376;350.1274981;3
1377;350.1499977;3
1378;350.1774973;3
1379;350.2274986;3
1380;350.25;3
1381;350.2775017;3
1382;350.3000031;3
1383;350.3000031;3
1384;350.3000031;3
1385;350.3275027;3
1386;350.3500023;3
1387;350.3775019;3
1388;350.4825002;3
1389;350.5499992;3
1390;350.6324979;3
1391;350.7274986;3
1392;350.75;3
1393;350.7775017;3
1394;350.8275027;3
1395;350.8500023;3
1396;350.8775019;3
1397;350.9275011;3
