time,value,datasource_id
1549256085286,291.9349997,0
1549256086286,291.7999992,0
1549256087286,291.7999992,0
1549256088286,291.7999992,0
1549256089286,291.7450001,0
1549256090286,291.7000008,0
1549256091286,291.7000008,0
1549256092286,291.5350001,0
1549256093286,291.3999996,0
1549256094286,291.3999996,0
1549256095286,291.5650003,0
1549256096286,291.7000008,0
1549256097286,291.7000008,0
1549256098286,291.8100001,0
1549256099286,291.8999996,0
1549256100286,291.8999996,0
1549256101286,292.0650003,0
1549256102286,292.2000008,0
1549256103286,292.2000008,0
1549256104286,292.3650004,0
1549256105286,292.5,0
1549256106286,292.5,0
1549256107286,292.3350004,0
1549256108286,292.2000008,0
1549256109286,292.2000008,0
1549256110286,292.2000008,0
1549256111286,292.2000008,0
1549256112286,292.2000008,0
1549256113286,292.2000008,0
1549256114286,292.0900004,0
1549256115286,292.0,0
1549256116286,292.0,0
1549256117286,291.8350004,0
1549256118286,291.7000008,0
1549256119286,291.7000008,0
1549256120286,291.5900004,0
1549256121286,291.5,0
1549256122286,291.5,0
1549256123286,291.5,0
1549256124286,291.5,0
1549256125286,291.5,0
1549256126286,291.5,0
1549256127286,291.5,0
1549256128286,291.5,0
1549256129286,291.5,0
1549256130286,291.5550002,0
1549256131286,291.6000004,0
1549256132286,291.6000004,0
1549256133286,291.6550006,0
1549256134286,291.7000008,0
1549256135286,291.7000008,0
1549256136286,291.7000008,0
1549256137286,291.7000008,0
1549256138286,291.7000008,0
1549256139286,291.8100001,0
1549256140286,291.8999996,0
1549256141286,291.8999996,0
1549256142286,291.7900003,0
1549256143286,291.7000008,0
1549256144286,291.7000008,0
1549256145286,291.6450006,0
1549256146286,291.6000004,0
1549256147286,291.6000004,0
1549256148286,291.6000004,0
1549256149286,291.6550006,0
1549256150286,291.7000008,0
1549256151286,291.7000008,0
1549256152286,291.7000008,0
1549256153286,291.7000008,0
1549256154286,291.7000008,0
1549256155286,291.7549999,0
1549256156286,291.7999992,0
1549256157286,291.7999992,0
1549256158286,291.7450001,0
1549256159286,291.7000008,0
1549256160286,291.7000008,0
1549256161286,291.5350001,0
1549256162286,291.3999996,0
1549256163286,291.3999996,0
1549256164286,291.3449994,0
1549256165286,291.2999992,0
1549256166286,291.2999992,0
1549256167286,291.2999992,0
1549256168286,291.1899999,0
1549256169286,291.1000004,0
1549256170286,291.1000004,0
1549256171286,291.1000004,0
1549256172286,291.1000004,0
1549256173286,291.1000004,0
1549256174286,291.1550006,0
1549256175286,291.2000008,0
1549256176286,291.2000008,0
1549256177286,291.2000008,0
1549256178286,291.2000008,0
1549256179286,291.2000008,0
1549256180286,291.3650004,0
1549256181286,291.5,0
1549256182286,291.5,0
1549256183286,291.6100004,0
1549256184286,291.7000008,0
1549256185286,291.7000008,0
1549256186286,291.6450006,0
1549256187286,291.6000004,0
1549256188286,291.6000004,0
1549256189286,291.6000004,0
1549256190286,291.6000004,0
1549256191286,291.6000004,0
1549256192286,291.6000004,0
1549256193286,291.5450002,0
1549256194286,291.5,0
1549256195286,291.5,0
1549256196286,291.3899996,0
1549256197286,291.2999992,0
1549256198286,291.2999992,0
1549256199286,291.1899999,0
1549256200286,291.1000004,0
1549256201286,291.1000004,0
1549256202286,291.1550006,0
1549256203286,291.2000008,0
1549256204286,291.2000008,0
1549256205286,291.2000008,0
1549256206286,291.2000008,0
1549256207286,291.2000008,0
1549256208286,291.2000008,0
1549256209286,291.1450006,0
1549256210286,291.1000004,0
1549256211286,291.1000004,0
1549256212286,291.265,0
1549256213286,291.3999996,0
1549256214286,291.3999996,0
1549256215286,291.3999996,0
1549256216286,291.3999996,0
1549256217286,291.3999996,0
1549256218286,291.4549998,0
1549256219286,291.5,0
1549256220286,291.5,0
1549256221286,291.5550002,0
1549256222286,291.6000004,0
1549256223286,291.6000004,0
1549256224286,291.6000004,0
1549256225286,291.6000004,0
1549256226286,291.6000004,0
1549256227286,291.6000004,0
1549256228286,291.49,0
1549256229286,291.3999996,0
1549256230286,291.3999996,0
1549256231286,291.4549998,0
1549256232286,291.5,0
1549256233286,291.5,0
1549256234286,291.4449998,0
1549256235286,291.3999996,0
1549256236286,291.3999996,0
1549256237286,291.5650003,0
1549256238286,291.7000008,0
1549256239286,291.7000008,0
1549256240286,291.8100001,0
1549256241286,291.8999996,0
1549256242286,291.8999996,0
1549256243286,291.9549998,0
1549256244286,292.0,0
1549256245286,292.0,0
1549256246286,292.0,0
1549256247286,292.0,0
1549256248286,292.0,0
1549256249286,292.0,0
1549256250286,292.0550002,0
1549256251286,292.1000004,0
1549256252286,292.1000004,0
1549256253286,291.9349997,0
1549256254286,291.7999992,0
1549256255286,291.7999992,0
1549256256286,291.7450001,0
1549256257286,291.7000008,0
1549256258286,291.7000008,0
1549256259286,291.6450006,0
1549256260286,291.6000004,0
1549256261286,291.6000004,0
1549256262286,291.3250004,0
1549256263286,291.1000004,0
1549256264286,291.1000004,0
1549256265286,291.54,0
1549256266286,291.8999996,0
1549256267286,291.8999996,0
1549256268286,291.8999996,0
1549256269286,291.9549998,0
1549256270286,292.0,0
1549256271286,292.0,0
1549256272286,292.1649996,0
1549256273286,292.2999992,0
1549256274286,292.2999992,0
1549256275286,292.3549994,0
1549256276286,292.3999996,0
1549256277286,292.3999996,0
1549256278286,292.1799998,0
1549256279286,292.0,0
1549256280286,292.0,0
1549256281286,291.8350004,0
1549256282286,291.7000008,0
1549256283286,291.7000008,0
1549256284286,291.5350001,0
1549256285286,291.3999996,0
1549256286286,291.3999996,0
1549256287286,291.3999996,0
1549256288286,291.3449994,0
1549256289286,291.2999992,0
1549256290286,291.2999992,0
1549256291286,291.0799994,0
1549256292286,290.8999996,0
1549256293286,290.8999996,0
1549256294286,291.01,0
1549256295286,291.1000004,0
1549256296286,291.1000004,0
1549256297286,291.2099997,0
1549256298286,291.2999992,0
1549256299286,291.2999992,0
1549256300286,291.4649999,0
1549256301286,291.6000004,0
1549256302286,291.6000004,0
1549256303286,291.7099997,0
1549256304286,291.7999992,0
1549256305286,291.7999992,0
1549256306286,291.7999992,0
1549256307286,291.7999992,0
1549256308286,291.7999992,0
1549256309286,291.7999992,0
1549256310286,291.7450001,0
1549256311286,291.7000008,0
1549256312286,291.7000008,0
1549256313286,291.5350001,0
1549256314286,291.3999996,0
1549256315286,291.3999996,0
1549256316286,291.2900003,0
1549256317286,291.2000008,0
1549256318286,291.2000008,0
1549256319286,291.2549999,0
1549256320286,291.2999992,0
1549256321286,291.5200001,0
1549256322286,291.7000008,0
1549256323286,291.7000008,0
1549256324286,291.7000008,0
1549256325286,291.7000008,0
1549256326286,291.7000008,0
1549256327286,291.6450006,0
1549256328286,291.6000004,0
1549256329286,291.6000004,0
1549256330286,291.5450002,0
1549256331286,291.5,0
1549256332286,291.5,0
1549256333286,291.2800002,0
1549256334286,291.1000004,0
1549256335286,291.1000004,0
1549256336286,291.265,0
1549256337286,291.3999996,0
1549256338286,291.3999996,0
1549256339286,291.3999996,0
1549256340286,291.51,0
1549256341286,291.6000004,0
1549256342286,291.6000004,0
1549256343286,291.6000004,0
1549256344286,291.6000004,0
1549256345286,291.6000004,0
1549256346286,291.765,0
1549256347286,291.8999996,0
1549256348286,291.8999996,0
1549256349286,291.8449994,0
1549256350286,291.7999992,0
1549256351286,291.7999992,0
1549256352286,291.6349996,0
1549256353286,291.5,0
1549256354286,291.5,0
1549256355286,291.4449998,0
1549256356286,291.3999996,0
1549256357286,291.3999996,0
1549256358286,291.3999996,0
1549256359286,291.4549998,0
1549256360286,291.5,0
1549256361286,291.5,0
1549256362286,291.6100004,0
1549256363286,291.7000008,0
1549256364286,291.7000008,0
1549256365286,291.9750008,0
1549256366286,292.2000008,0
1549256367286,292.2000008,0
1549256368286,292.4200006,0
1549256369286,292.6000004,0
1549256370286,292.6000004,0
1549256371286,292.6000004,0
1549256372286,292.6000004,0
1549256373286,292.6000004,0
1549256374286,292.5450002,0
1549256375286,292.5,0
1549256376286,292.5,0
1549256377286,292.5,0
1549256378286,292.5550002,0
1549256379286,292.6000004,0
1549256380286,292.6000004,0
1549256381286,292.6000004,0
1549256382286,292.6000004,0
1549256383286,292.6000004,0
1549256384286,292.7099997,0
1549256385286,292.7999992,0
1549256386286,292.7999992,0
1549256387286,292.9649999,0
1549256388286,293.1000004,0
1549256389286,293.1000004,0
1549256390286,293.1550006,0
1549256391286,293.2000008,0
1549256392286,293.2000008,0
1549256393286,293.2549999,0
1549256394286,293.2999992,0
1549256395286,293.2999992,0
1549256396286,293.2999992,0
1549256397286,293.4649999,0
1549256398286,293.6000004,0
1549256399286,293.6000004,0
1549256400286,293.9300006,0
1549256401286,294.2000008,0
1549256402286,294.2000008,0
1549256403286,294.3650004,0
1549256404286,294.5,0
1549256405286,294.5,0
1549256406286,294.7199998,0
1549256407286,294.8999996,0
1549256408286,294.8999996,0
1549256409286,294.8999996,0
1549256410286,294.8999996,0
1549256411286,294.8999996,0
1549256412286,294.9549998,0
1549256413286,295.0,0
1549256414286,295.0,0
1549256415286,295.2199998,0
1549256416286,295.3999996,0
1549256417286,295.3999996,0
1549256418286,295.3999996,0
1549256419286,295.3999996,0
1549256420286,295.3999996,0
1549256421286,295.3999996,0
1549256422286,295.6749996,0
1549256423286,295.8999996,0
1549256424286,295.8999996,0
1549256425286,295.8449994,0
1549256426286,295.7999992,0
1549256427286,295.7999992,0
1549256428286,295.9649999,0
1549256429286,296.1000004,0
1549256430286,296.1000004,0
1549256431286,296.2099997,0
1549256432286,296.2999992,0
1549256433286,296.2999992,0
1549256434286,296.4099996,0
1549256435286,296.5,0
1549256436286,296.5,0
1549256437286,296.5,0
1549256438286,296.8850004,0
1549256439286,297.2000008,0
1549256440286,297.2000008,0
1549256441286,297.2000008,0
1549256442286,297.2000008,0
1549256443286,297.2000008,0
1549256444286,297.5299999,0
1549256445286,297.7999992,0
1549256446286,297.7999992,0
1549256447286,297.9099996,0
1549256448286,298.0,0
1549256449286,298.0,0
1549256450286,298.0,0
1549256451286,298.0,0
1549256452286,298.0,0
1549256453286,298.3300002,0
1549256454286,298.6000004,0
1549256455286,298.6000004,0
1549256456286,298.6000004,0
1549256457286,298.8750004,0
1549256458286,299.1000004,0
1549256459286,299.1000004,0
1549256460286,299.3750004,0
1549256461286,299.6000004,0
1549256462286,299.6000004,0
1549256463286,299.9849997,0
1549256464286,300.2999992,0
1549256465286,300.2999992,0
1549256466286,300.4099996,0
1549256467286,300.5,0
1549256468286,300.5,0
1549256469286,300.8300002,0
1549256470286,301.1000004,0
1549256471286,301.1000004,0
1549256472286,301.1000004,0
1549256473286,301.1000004,0
1549256474286,301.1000004,0
1549256475286,301.1000004,0
1549256476286,301.2099997,0
1549256477286,301.2999992,0
1549256478286,301.2999992,0
1549256479286,301.3549994,0
1549256480286,301.3999996,0
1549256481286,301.3999996,0
1549256482286,301.2900003,0
1549256483286,301.2000008,0
1549256484286,301.2000008,0
1549256485286,301.5299999,0
1549256486286,301.7999992,0
1549256487286,301.7999992,0
1549256488286,301.9649999,0
1549256489286,302.1000004,0
1549256490286,302.1000004,0
1549256491286,302.54,0
1549256492286,302.8999996,0
1549256493286,302.8999996,0
1549256494286,303.01,0
1549256495286,303.1000004,0
1549256496286,303.1000004,0
1549256497286,303.1000004,0
1549256498286,303.265,0
1549256499286,303.3999996,0
1549256500286,303.3999996,0
1549256501286,303.5650003,0
1549256502286,303.7000008,0
1549256503286,303.7000008,0
1549256504286,303.7549999,0
1549256505286,303.7999992,0
1549256506286,303.7999992,0
1549256507286,304.1849996,0
1549256508286,304.5,0
1549256509286,304.5,0
1549256510286,304.6100004,0
1549256511286,304.7000008,0
1549256512286,304.7000008,0
1549256513286,304.9200006,0
1549256514286,305.1000004,0
1549256515286,305.1000004,0
1549256516286,305.1000004,0
1549256517286,305.0450002,0
1549256518286,305.0,0
1549256519286,305.0,0
1549256520286,305.0,0
1549256521286,305.0,0
1549256522286,305.0,0
1549256523286,304.8899996,0
1549256524286,304.7999992,0
1549256525286,304.7999992,0
1549256526286,304.7999992,0
1549256527286,304.7999992,0
