time,,datasource_id
139,299.593909,3
140,299.5659901,3
141,299.5152285,3
142,299.4644669,3
143,299.4276647,3
144,299.4302028,3
145,299.4555836,3
146,299.467005,3
147,299.4530455,3
148,299.4276647,3
149,299.4441622,3
150,299.5088833,3
151,299.5850258,3
152,299.6890868,3
153,299.774112,3
154,299.8248731,3
155,299.8895937,3
156,299.937817,3
157,299.9631978,3
158,299.9885786,3
159,300,3
160,300,3
161,300,3
162,300.0139594,3
163,300.0393403,3
164,300.0647211,3
165,300.0482235,3
166,299.9835025,3
167,299.90736,3
168,299.8172584,3
169,299.757614,3
170,299.7322337,3
171,299.692894,3
172,299.656092,3
173,299.6307112,3
174,299.5355334,3
175,299.3972085,3
176,299.270305,3
177,299.2550764,3
178,299.4010153,3
179,299.6040608,3
180,299.8071063,3
181,299.9124362,3
182,299.937817,3
183,299.9631978,3
184,300.0304567,3
185,300.11802,3
186,300.1941619,3
187,300.2842633,3
188,300.343908,3
189,300.3692888,3
190,300.3388321,3
191,300.2487307,3
192,300.147208,3
193,300.0038072,3
194,299.88198,3
195,299.8058381,3
196,299.6878178,3
197,299.5774115,3
198,299.5012691,3
199,299.4251266,3
200,299.3769031,3
201,299.3515223,3
202,299.3261415,3
203,299.2449231,3
204,299.131979,3
205,299.0304563,3
206,298.9568525,3
207,298.9619288,3
208,299.0126905,3
209,299.0913707,3
210,299.1649746,3
211,299.2157357,3
212,299.3083751,3
213,299.4073601,3
214,299.4835025,3
215,299.5875636,3
216,299.6725888,3
217,299.7233499,3
218,299.774111,3
219,299.7969535,3
220,299.7969535,3
221,299.7969535,3
222,299.7829943,3
223,299.757614,3
224,299.7322337,3
225,299.6649751,3
226,299.5774115,3
227,299.5012691,3
228,299.397208,3
229,299.3121828,3
230,299.2614217,3
231,299.2246197,3
232,299.2271575,3
233,299.3083756,3
234,299.4352792,3
235,299.5482236,3
236,299.6497468,3
237,299.6954323,3
238,299.6954323,3
239,299.6814728,3
240,299.656092,3
241,299.6307112,3
242,299.591371,3
243,299.5545688,3
244,299.529188,3
245,299.4479696,3
246,299.3350255,3
247,299.2335028,3
248,299.1738581,3
249,299.2043148,3
250,299.2804567,3
251,299.3565987,3
252,299.4187814,3
253,299.4695431,3
254,299.5203047,3
255,299.5710663,3
256,299.593909,3
257,299.593909,3
258,299.6357871,3
259,299.711929,3
260,299.788071,3
261,299.8502534,3
262,299.8591365,3
263,299.8337557,3
264,299.7664968,3
265,299.6789335,3
266,299.6027916,3
267,299.5126902,3
268,299.4530455,3
269,299.4276647,3
270,299.4022839,3
271,299.404822,3
272,299.4302028,3
273,299.4555836,3
274,299.5088833,3
275,299.5710663,3
276,299.6218279,3
277,299.7423865,3
278,299.8921328,3
279,300.0190363,3
280,300.2017774,3
281,300.3604067,3
282,300.4619295,3
283,300.5634522,3
284,300.6091375,3
285,300.6091375,3
286,300.595178,3
287,300.5697972,3
288,300.5444164,3
289,300.5190356,3
290,300.5215737,3
291,300.5469545,3
292,300.5723353,3
293,300.5977161,3
294,300.6091375,3
295,300.6091375,3
296,300.6370561,3
297,300.6878172,3
298,300.7385783,3
299,300.8312178,3
300,300.9302027,3
301,301.0063451,3
302,301.096447,3
303,301.1560919,3
304,301.1814727,3
305,301.2208127,3
306,301.2576144,3
307,301.2829947,3
308,301.308375,3
309,301.3616745,3
310,301.4378169,3
311,301.5139594,3
312,301.6738582,3
313,301.8604067,3
314,302.012691,3
315,302.2068534,3
316,302.3515233,3
317,302.4276653,3
318,302.5596447,3
319,302.6954313,3
320,302.7969541,3
321,302.8984768,3
322,302.944162,3
323,302.944162,3
324,302.9581215,3
325,302.9835023,3
326,303.0088831,3
327,303.0901014,3
328,303.2030455,3
329,303.3045683,3
330,303.406091,3
331,303.4517762,3
332,303.4517762,3
333,303.4517762,3
334,303.5215732,3
335,303.6484768,3
336,303.7753803,3
337,303.8883244,3
338,303.9200502,3
339,303.8946694,3
340,303.9111669,3
341,303.975888,3
342,304.0520304,3
343,304.1560915,3
344,304.2411167,3
345,304.2918778,3
346,304.3705578,3
