time,value,datasource_id
1551225576239,"292.8674995",0
1551225577239,"292.7999992",0
1551225578239,"292.7724996",0
1551225579239,"292.75",0
1551225580239,"292.7225004",0
1551225581239,"292.6175005",0
1551225582239,"292.5500002",0
1551225583239,"292.4674999",0
1551225584239,"292.4824999",0
1551225585239,"292.5500002",0
1551225586239,"292.6325005",0
1551225587239,"292.7550005",0
1551225588239,"292.8000002",0
1551225589239,"292.8549999",0
1551225590239,"292.9824999",0
1551225591239,"293.0500002",0
1551225592239,"293.1325005",0
1551225593239,"293.2825006",0
1551225594239,"293.3500004",0
1551225595239,"293.4325002",0
1551225596239,"293.4175002",0
1551225597239,"293.3500004",0
1551225598239,"293.2675006",0
1551225599239,"293.2000008",0
1551225600239,"293.2000008",0
1551225601239,"293.2000008",0
1551225602239,"293.2000008",0
1551225603239,"293.1450006",0
1551225604239,"293.1000004",0
1551225605239,"293.0450002",0
1551225606239,"292.9175002",0
1551225607239,"292.8500004",0
1551225608239,"292.7675006",0
1551225609239,"292.6450006",0
1551225610239,"292.6000004",0
1551225611239,"292.5450002",0
1551225612239,"292.5",0
1551225613239,"292.5",0
1551225614239,"292.5",0
1551225615239,"292.5",0
1551225616239,"292.5",0
1551225617239,"292.5",0
1551225618239,"292.5",0
1551225619239,"292.5275001",0
1551225620239,"292.5500002",0
1551225621239,"292.5775003",0
1551225622239,"292.6275005",0
1551225623239,"292.6500006",0
1551225624239,"292.6775007",0
1551225625239,"292.7000008",0
1551225626239,"292.7000008",0
1551225627239,"292.7000008",0
1551225628239,"292.7550005",0
1551225629239,"292.8000002",0
1551225630239,"292.8549999",0
1551225631239,"292.8449999",0
1551225632239,"292.8000002",0
1551225633239,"292.7450005",0
1551225634239,"292.6725007",0
1551225635239,"292.6500006",0
1551225636239,"292.6225005",0
1551225637239,"292.6000004",0
1551225638239,"292.6275005",0
1551225639239,"292.6500006",0
1551225640239,"292.6775007",0
1551225641239,"292.7000008",0
1551225642239,"292.7000008",0
1551225643239,"292.7000008",0
1551225644239,"292.7275004",0
1551225645239,"292.75",0
1551225646239,"292.7774996",0
1551225647239,"292.7724996",0
1551225648239,"292.75",0
1551225649239,"292.7225004",0
1551225650239,"292.6175005",0
1551225651239,"292.5500002",0
1551225652239,"292.4674999",0
1551225653239,"292.3724995",0
1551225654239,"292.3499994",0
1551225655239,"292.3224993",0
1551225656239,"292.2999992",0
1551225657239,"292.2449995",0
1551225658239,"292.1999998",0
1551225659239,"292.1450001",0
1551225660239,"292.1000004",0
1551225661239,"292.1000004",0
1551225662239,"292.1000004",0
1551225663239,"292.1275005",0
1551225664239,"292.1500006",0
1551225665239,"292.1775007",0
1551225666239,"292.2000008",0
1551225667239,"292.2000008",0
1551225668239,"292.2000008",0
1551225669239,"292.2825006",0
1551225670239,"292.3500004",0
1551225671239,"292.4325002",0
1551225672239,"292.5550002",0
1551225673239,"292.6000004",0
1551225674239,"292.6550006",0
1551225675239,"292.6725007",0
1551225676239,"292.6500006",0
1551225677239,"292.6225005",0
1551225678239,"292.6000004",0
1551225679239,"292.6000004",0
1551225680239,"292.6000004",0
1551225681239,"292.6000004",0
1551225682239,"292.5725003",0
1551225683239,"292.5500002",0
1551225684239,"292.5225001",0
1551225685239,"292.4449998",0
1551225686239,"292.3999996",0
1551225687239,"292.3449994",0
1551225688239,"292.2449995",0
1551225689239,"292.1999998",0
1551225690239,"292.1450001",0
1551225691239,"292.1275005",0
1551225692239,"292.1500006",0
1551225693239,"292.1775007",0
1551225694239,"292.2000008",0
1551225695239,"292.2000008",0
1551225696239,"292.2000008",0
1551225697239,"292.2000008",0
1551225698239,"292.1725007",0
1551225699239,"292.1500006",0
1551225700239,"292.1225005",0
1551225701239,"292.1825002",0
1551225702239,"292.25",0
1551225703239,"292.3324998",0
1551225704239,"292.3999996",0
1551225705239,"292.3999996",0
1551225706239,"292.3999996",0
1551225707239,"292.4274997",0
1551225708239,"292.4499998",0
1551225709239,"292.4774999",0
1551225710239,"292.5275001",0
1551225711239,"292.5500002",0
1551225712239,"292.5775003",0
1551225713239,"292.6000004",0
1551225714239,"292.6000004",0
1551225715239,"292.6000004",0
1551225716239,"292.6000004",0
1551225717239,"292.5450002",0
1551225718239,"292.5",0
1551225719239,"292.4449998",0
1551225720239,"292.4274997",0
1551225721239,"292.4499998",0
1551225722239,"292.4774999",0
1551225723239,"292.4724999",0
1551225724239,"292.4499998",0
1551225725239,"292.4224997",0
1551225726239,"292.4824999",0
1551225727239,"292.5500002",0
1551225728239,"292.6325005",0
1551225729239,"292.7550005",0
1551225730239,"292.8000002",0
1551225731239,"292.8549999",0
1551225732239,"292.9274997",0
1551225733239,"292.9499998",0
1551225734239,"292.9774999",0
1551225735239,"293.0",0
1551225736239,"293.0",0
1551225737239,"293.0",0
1551225738239,"293.0",0
