time,value,datasource_id
1550108283056,"299.8312176",0
1550108284056,"299.7829943",0
1550108285056,"299.757614",0
1550108286056,"299.7322337",0
1550108287056,"299.6649751",0
1550108288056,"299.5774115",0
1550108289056,"299.5012691",0
1550108290056,"299.467005",0
1550108291056,"299.5088833",0
1550108292056,"299.5850258",0
1550108293056,"299.6890868",0
1550108294056,"299.774112",0
1550108295056,"299.8248731",0
1550108296056,"299.9175126",0
1550108297056,"300.0164975",0
1550108298056,"300.09264",0
1550108299056,"300.2106605",0
1550108300056,"300.3210665",0
1550108301056,"300.3972084",0
1550108302056,"300.4314723",0
1550108303056,"300.3895942",0
1550108304056,"300.3134523",0
1550108305056,"300.2373104",0
1550108306056,"300.2030465",0
1550108307056,"300.2030465",0
1550108308056,"300.2030465",0
1550108309056,"300.1751276",0
1550108310056,"300.124366",0
1550108311056,"300.0736044",0
1550108312056,"299.9809647",0
1550108313056,"299.88198",0
1550108314056,"299.8058381",0
1550108315056,"299.7017773",0
1550108316056,"299.6167518",0
1550108317056,"299.5659901",0
1550108318056,"299.5152285",0
1550108319056,"299.4923858",0
1550108320056,"299.4923858",0
1550108321056,"299.4923858",0
1550108322056,"299.4923858",0
1550108323056,"299.4923858",0
1550108324056,"299.4923858",0
1550108325056,"299.5063452",0
1550108326056,"299.531726",0
1550108327056,"299.5571069",0
1550108328056,"299.5964471",0
1550108329056,"299.6332493",0
1550108330056,"299.6586301",0
1550108331056,"299.6840109",0
1550108332056,"299.6954323",0
1550108333056,"299.6954323",0
1550108334056,"299.7233509",0
1550108335056,"299.774112",0
1550108336056,"299.8248731",0
1550108337056,"299.8477156",0
1550108338056,"299.819797",0
1550108339056,"299.7690359",0
1550108340056,"299.7043153",0
1550108341056,"299.656092",0
1550108342056,"299.6307112",0
